Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5611","Importations - Quantit?","2514","Ma?s et produits","2017","2017","Milliers de tonnes","95","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5072","Variation de stock","2514","Ma?s et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5911","Exportations - Quantit?","2514","Ma?s et produits","2017","2017","Milliers de tonnes","94","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","58","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5521","Aliments pour animaux","2514","Ma?s et produits","2017","2017","Milliers de tonnes","45","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5123","Pertes","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5142","Nourriture","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2514","Ma?s et produits","2017","2017","kg","0.52","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2514","Ma?s et produits","2017","2017","Kcal/personne/jour","5","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2514","Ma?s et produits","2017","2017","g/personne/jour","0.12","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2514","Ma?s et produits","2017","2017","g/personne/jour","0.02","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5511","Production","2515","Seigle et produits","2017","2017","Milliers de tonnes","63","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5611","Importations - Quantit?","2515","Seigle et produits","2017","2017","Milliers de tonnes","24","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5072","Variation de stock","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5911","Exportations - Quantit?","2515","Seigle et produits","2017","2017","Milliers de tonnes","30","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","56","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","9","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5123","Pertes","2515","Seigle et produits","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","32","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2515","Seigle et produits","2017","2017","kg","11.32","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2515","Seigle et produits","2017","2017","Kcal/personne/jour","85","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","2.23","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","0.45","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5511","Production","2516","Avoine","2017","2017","Milliers de tonnes","196","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5611","Importations - Quantit?","2516","Avoine","2017","2017","Milliers de tonnes","11","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5072","Variation de stock","2516","Avoine","2017","2017","Milliers de tonnes","28","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5911","Exportations - Quantit?","2516","Avoine","2017","2017","Milliers de tonnes","53","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","126","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","102","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5123","Pertes","2516","Avoine","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2516","Avoine","2017","2017","kg","0.61","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2516","Avoine","2017","2017","Kcal/personne/jour","4","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2516","Avoine","2017","2017","g/personne/jour","0.15","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2516","Avoine","2017","2017","g/personne/jour","0.06","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5611","Importations - Quantit?","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5072","Variation de stock","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5911","Exportations - Quantit?","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5611","Importations - Quantit?","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5072","Variation de stock","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5911","Exportations - Quantit?","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5511","Production","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","373","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5611","Importations - Quantit?","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","26","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5072","Variation de stock","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","15","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5911","Exportations - Quantit?","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","95","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","289","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5521","Aliments pour animaux","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","209","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5123","Pertes","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","8","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5154","Autres utilisations (non alimentaire)","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","46","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","5142","Nourriture","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2520","C?r?ales, Autres","2017","2017","kg","0.8","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","664","Disponibilit? alimentaire (Kcal/personne/jour)","2520","C?r?ales, Autres","2017","2017","Kcal/personne/jour","8","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2520","C?r?ales, Autres","2017","2017","g/personne/jour","0.21","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2520","C?r?ales, Autres","2017","2017","g/personne/jour","0.02","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5511","Production","2511","Bl? et produits","2017","2017","Milliers de tonnes","78","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5611","Importations - Quantit?","2511","Bl? et produits","2017","2017","Milliers de tonnes","177","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5072","Variation de stock","2511","Bl? et produits","2017","2017","Milliers de tonnes","18","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5911","Exportations - Quantit?","2511","Bl? et produits","2017","2017","Milliers de tonnes","141","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","96","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5521","Aliments pour animaux","2511","Bl? et produits","2017","2017","Milliers de tonnes","29","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5123","Pertes","2511","Bl? et produits","2017","2017","Milliers de tonnes","2","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5154","Autres utilisations (non alimentaire)","2511","Bl? et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5142","Nourriture","2511","Bl? et produits","2017","2017","Milliers de tonnes","62","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2511","Bl? et produits","2017","2017","kg","105.09","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","664","Disponibilit? alimentaire (Kcal/personne/jour)","2511","Bl? et produits","2017","2017","Kcal/personne/jour","829","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2511","Bl? et produits","2017","2017","g/personne/jour","22.64","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2511","Bl? et produits","2017","2017","g/personne/jour","8.13","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5611","Importations - Quantit?","2807","Riz et produits","2017","2017","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5072","Variation de stock","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5911","Exportations - Quantit?","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","3","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5154","Autres utilisations (non alimentaire)","2807","Riz et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2807","Riz et produits","2017","2017","kg","4.62","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","664","Disponibilit? alimentaire (Kcal/personne/jour)","2807","Riz et produits","2017","2017","Kcal/personne/jour","45","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2807","Riz et produits","2017","2017","g/personne/jour","0.88","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2807","Riz et produits","2017","2017","g/personne/jour","0.13","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","5511","Production","2513","Orge et produits","2017","2017","Milliers de tonnes","35","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
